SHOHINCD,SHOHINNM,SHOHINNM,KIKAKU
405801,210000,５Ｇ鉄塔用ｱﾝﾃﾅ支持柱（那須）,【RRU　通常地域用】
405801,211001,５Ｇ鉄塔用ｱﾝﾃﾅ支持柱（那須）,通常地域 100A RRU*1基
406500,000100,すべり止め金具[目盛PL付],65A/90A/100A用<B>M12*50(CN)
406510,000100,すべり止め金具　[目盛PL無し],65A/90A/100A用<B>M12*50(CN)
408010,100000,ＧＰＳアンテナ取付金物,　＜GPSｱﾝﾃﾅ取付金具＞
408010,111225,ＧＰＳアンテナ取付金物,GPS取付金具 [-110*226(3-M10)
408010,500000,ＧＰＳアンテナ取付金物,　＜Ｌ形金具　鋼管柱用＞
408010,510040,ＧＰＳアンテナ取付金物,Ｌ形金具 40A用 L100*75*7*114L
408010,510050,ＧＰＳアンテナ取付金物,Ｌ形金具 50A用 L75*6*126L
408010,510090,ＧＰＳアンテナ取付金物,Ｌ形金具 90A用 L75*6*170L
408010,510100,ＧＰＳアンテナ取付金物,Ｌ形金具 100A用 L75*6*180L
408010,510150,ＧＰＳアンテナ取付金物,Ｌ形金具 150A用 L75*6*230L
408010,510300,ＧＰＳアンテナ取付金物,Ｌ形金具 300A用 L75*6*394L
408010,510350,ＧＰＳアンテナ取付金物,Ｌ形金具 350A用 L75*6*430L
408010,519000,ＧＰＳアンテナ取付金物,※Ｌ形金具角度付プラス
408010,520000,ＧＰＳアンテナ取付金物,　＜Ｌ形金具　アングル用＞
408010,520065,ＧＰＳアンテナ取付金物,Ｌ形金具 L65用 L75*6*130L
408010,520075,ＧＰＳアンテナ取付金物,Ｌ形金具 L75用 L75*6*140L
408010,520090,ＧＰＳアンテナ取付金物,Ｌ形金具 L90用 L75*6*155L
408010,520130,ＧＰＳアンテナ取付金物,Ｌ形金具 L130用 L75*6*195L
408010,520150,ＧＰＳアンテナ取付金物,Ｌ形金具 L150用 L75*6*215L
408010,520175,ＧＰＳアンテナ取付金物,Ｌ形金具 L175用 L75*6*240L
408010,520200,ＧＰＳアンテナ取付金物,Ｌ形金具 L200用 L75*6*265L
408010,529000,ＧＰＳアンテナ取付金物,※Ｌ形金具角度付プラス
408010,550000,ＧＰＳアンテナ取付金物,　＜ＦＢ形金具　水平部材用＞
408010,551190,ＧＰＳアンテナ取付金物,ＦＢ金具 L60用 FB100*9*190L
408010,551195,ＧＰＳアンテナ取付金物,ＦＢ金具 L65用 FB100*9*195L
408010,551210,ＧＰＳアンテナ取付金物,ＦＢ金具 W80用 FB100*9*210L
408010,560000,ＧＰＳアンテナ取付金物,　＜[形金具　水平部材用＞
408010,561026,ＧＰＳアンテナ取付金物,コ形金具 H150用 [100*50*260L
408010,800000,ＧＰＳアンテナ取付金物,　＜サポート金具＞
408010,800130,ＧＰＳアンテナ取付金物,サポート金具
408010,800200,ＧＰＳアンテナ取付金物,ゴム板 CR-W19*L38*T5
408010,810000,ＧＰＳアンテナ取付金物,　＜絶縁支持具＞
408010,810100,ＧＰＳアンテナ取付金物,絶縁支持具φ23*H40-M5(4個入り)
408015,190101,ＧＰＳ取付鋼管柱一体型金物,90A*330L*L100-94.5°
408015,190131,ＧＰＳ取付鋼管柱一体型金物,90A*330L*L130-94.5°
408015,190151,ＧＰＳ取付鋼管柱一体型金物,90A*330L*L150-94.5°
408015,190201,ＧＰＳ取付鋼管柱一体型金物,90A*330L*L200-94.5°
408016,756110,ＧＰＳ用鋼管柱取付アングル金物,L75*75*6(貫-L***)
408016,756111,ＧＰＳ用鋼管柱取付アングル金物,L75*75*6(UB-L***)
408016,756210,ＧＰＳ用鋼管柱取付アングル金物,L75*75*6(貫-***A)
408016,756211,ＧＰＳ用鋼管柱取付アングル金物,L75*75*6(UB-***A)
410001,000010,八木アンテナL形取付金物,金具L***×***×***×3.2t
410010,000050,八木アンテナ取付部品,バンド22φ×40A
410010,000060,八木アンテナ取付部品,バンド35φ×40A
410010,000070,八木アンテナ取付部品,ゴム 38×300×1.0t
411010,000010,八木アンテナ取付金物　　　　,40A×100A
411010,000020,八木アンテナ取付金物　　　　,40Aｶ×300A(回止付)
411010,240510,八木アンテナ取付金物　　　　,40A*50A*15度-800L
411010,241010,八木アンテナ取付金物　　　　,40A*100A*15度-800L
411010,241510,八木アンテナ取付金物　　　　,40A*150A*15度-1200L
411010,242010,八木アンテナ取付金物　　　　,40A*200A*15度-1200L
411010,243010,八木アンテナ取付金物　　　　,40A*300A*15度-1300L
411010,341510,八木アンテナ取付金物　　　　,40A*150A*10度(FB150)
411010,342010,八木アンテナ取付金物　　　　,40A*200A*10度(FB150)
411050,101000,トンネル壁面装置取付枠,ANT-W*H
411050,201000,トンネル壁面装置取付枠,ANT*共用器-W*H
411050,301000,トンネル壁面装置取付枠,共用器-W*H
411051,100000,壁面装置取付枠/枠本体,【装置取付枠】
411051,104546,壁面装置取付枠/枠本体,取付枠-W455*H460
411051,107048,壁面装置取付枠/枠本体,取付枠-W700*H485
411051,107055,壁面装置取付枠/枠本体,取付枠-W700*H550
411051,107065,壁面装置取付枠/枠本体,取付枠-W700*H650
411051,112080,壁面装置取付枠/枠本体,取付枠-W1200*H800
411052,101100,壁面装置取付枠/取付支脚,固定L-110*75*9/φ18
411052,201100,壁面装置取付枠/取付支脚,可L-110*75*9/φ18*55
411052,201106,壁面装置取付枠/取付支脚,可L-110*75*75*9/φ18*63
411052,202000,壁面装置取付枠/取付支脚,可L-200*75*9/φ18*55
411052,301106,壁面装置取付枠/取付支脚,可L-110*60*50*9/φ18*63
411053,384754,壁面装置取付枠/取付板,FB38*6*475L-P400
411111,200100,XRYG5/12-800F-G併設取付金具,200A-B100-315
411111,250100,XRYG5/12-800F-G併設取付金具,250A-B100-315
411112,200100,XRYG5/12-800F-G取付金具/2面,200A-V130°-B100
413010,010450,ｺﾝｸﾘｰﾄﾌｪﾝｽﾍﾞｰｽ（ﾏｽﾌﾟﾛ電工）,KBM45NW(適合ｺﾝｸﾘｰﾄ厚:200-300)
413110,132500,ｺﾝｸﾘｰﾄ挟み込み形ポール金具,32A*500L(ｺﾝｸﾘｰﾄ厚:180-300)【標準ﾀｲﾌﾟ】
413110,132501,ｺﾝｸﾘｰﾄ挟み込み形ポール金具,32A*500L(ｺﾝｸﾘｰﾄ厚:180-300）
413110,132900,ｺﾝｸﾘｰﾄ挟み込み形ポール金具,32A****L(ｺﾝｸﾘｰﾄ厚:***）
413110,225300,ｺﾝｸﾘｰﾄ挟み込み形ポール金具,25A*300L(ｺﾝｸﾘｰﾄ厚:180-300)
413500,401315,アンテナ取付自立柱床置用架台,40A*H1300*□1500*1500
413510,141048,3.5Gｱﾝﾃﾅ取付自立柱床置用架台,Ｌ形柱40A*H1040*D745*□270
413510,241048,3.5Gｱﾝﾃﾅ取付自立柱床置用架台,ｸﾗﾝｸ形柱40A*H1040*D745*□270
413510,505006,3.5Gｱﾝﾃﾅ取付自立柱床置用架台,L50*50*6 穴
413510,507506,3.5Gｱﾝﾃﾅ取付自立柱床置用架台,L75*75*6 穴.Cｶｯﾄ
413510,610002,3.5Gｱﾝﾃﾅ取付自立柱床置用架台,C100*50*20*2.3 穴
413510,610003,3.5Gｱﾝﾃﾅ取付自立柱床置用架台,C100*50*20*3.2 穴
415511,000010,レベル調整用ゴム板,耐候性 □200*200*5t
415511,000020,レベル調整用ゴム板,耐候性 □100*200*5t
415511,000030,レベル調整用ゴム板,耐候性 □100*200*3t
416110,001000,鋼管柱用アングル固定Ｌ金物,90A/100A L75-200L
416110,001500,鋼管柱用アングル固定Ｌ金物,150A L75-240L
416110,002500,鋼管柱用アングル固定Ｌ金物,250A L75-300L
416110,003000,鋼管柱用アングル固定Ｌ金物,300A L75-400L
416110,200000,鋼管柱用アングル固定Ｌ金物,L100*75
416110,200090,鋼管柱用アングル固定Ｌ金物,90A L100*75-200L
416110,200100,鋼管柱用アングル固定Ｌ金物,100A L100*75-200L
416110,200150,鋼管柱用アングル固定Ｌ金物,150A L100*75-240L
416120,150601,鋼管柱ケーブル渡りアングル,L50*50*6 片端穴加工
416705,100000,器機取付板/FBﾀｲﾌﾟ,0列/FB0*6-0L
416705,150270,器機取付板/FBﾀｲﾌﾟ,1列/FB50*6-270L
416705,150330,器機取付板/FBﾀｲﾌﾟ,1列/FB50*6-330L
416705,150400,器機取付板/FBﾀｲﾌﾟ,1列/FB50*6-400L
416705,150500,器機取付板/FBﾀｲﾌﾟ,1列/FB50*6-500L
416705,175225,器機取付板/FBﾀｲﾌﾟ,1列/FB75*6-225L
416705,175245,器機取付板/FBﾀｲﾌﾟ,1列/FB75*6-245L
416705,175250,器機取付板/FBﾀｲﾌﾟ,1列/FB75*6-250L
416705,175275,器機取付板/FBﾀｲﾌﾟ,1列/FB75*6-275L
416705,175330,器機取付板/FBﾀｲﾌﾟ,1列/FB75*6-330L
416705,175335,器機取付板/FBﾀｲﾌﾟ,1列/FB75*6-335L
416705,175365,器機取付板/FBﾀｲﾌﾟ,1列/FB75*6-365L
416705,175370,器機取付板/FBﾀｲﾌﾟ,1列/FB75*6-370L
416705,175400,器機取付板/FBﾀｲﾌﾟ,1列/FB75*6-400L
416705,175500,器機取付板/FBﾀｲﾌﾟ,1列/FB75*6-500L
416705,175560,器機取付板/FBﾀｲﾌﾟ,1列/FB75*6-560L
416705,190275,器機取付板/FBﾀｲﾌﾟ,1列/FB100*6-275L
416705,190330,器機取付板/FBﾀｲﾌﾟ,1列/FB100*6-330L
416705,190390,器機取付板/FBﾀｲﾌﾟ,1列/FB100*6-390L
416705,190400,器機取付板/FBﾀｲﾌﾟ,1列/FB100*6-400L
416705,192330,器機取付板/FBﾀｲﾌﾟ,1列/FB125*6-330L
416705,192420,器機取付板/FBﾀｲﾌﾟ,1列/FB125*6-420L
416705,195230,器機取付板/FBﾀｲﾌﾟ,1列/FB150*6-230L
416705,195300,器機取付板/FBﾀｲﾌﾟ,1列/FB150*6-300L
416705,195380,器機取付板/FBﾀｲﾌﾟ,1列/FB150*6-380L
416705,198230,器機取付板/FBﾀｲﾌﾟ,1列/FB180*6-230L
416705,198231,器機取付板/FBﾀｲﾌﾟ,3.4GHz-RRU-SS取付板-HB用
416705,198410,器機取付板/FBﾀｲﾌﾟ,1列/FB180*6-410L
416705,199350,器機取付板/FBﾀｲﾌﾟ,1列/FB200*6-350L
416705,199351,器機取付板/FBﾀｲﾌﾟ,1列-2個/FB200*6-330L
416705,199352,器機取付板/FBﾀｲﾌﾟ,1列-2個/FB200*6-350L
416705,238330,器機取付板/FBﾀｲﾌﾟ,2列/FB38*4.5-330L
416705,238350,器機取付板/FBﾀｲﾌﾟ,2列/FB38*4.5-350L
416705,275385,器機取付板/FBﾀｲﾌﾟ,2列/FB75*6-385L
416705,275400,器機取付板/FBﾀｲﾌﾟ,2列/FB75*6-400L
416705,275450,器機取付板/FBﾀｲﾌﾟ,2列/FB75*6-450L
416705,275500,器機取付板/FBﾀｲﾌﾟ,2列/FB75*6-500L
416705,275550,器機取付板/FBﾀｲﾌﾟ,2列/FB75*6-550L
416705,275560,器機取付板/FBﾀｲﾌﾟ,2列/FB75*6-560L
416705,275600,器機取付板/FBﾀｲﾌﾟ,2列/FB75*6-600L
416705,275700,器機取付板/FBﾀｲﾌﾟ,2列/FB75*6-700L
416705,290450,器機取付板/FBﾀｲﾌﾟ,2列/FB100*6-450L
416705,290550,器機取付板/FBﾀｲﾌﾟ,2列/FB100*6-550L
416705,290560,器機取付板/FBﾀｲﾌﾟ,2列/FB100*6-560L
416705,290630,器機取付板/FBﾀｲﾌﾟ,2列/FB100*6-630L
416705,292600,器機取付板/FBﾀｲﾌﾟ,2列/FB125*6-600L
416705,295630,器機取付板/FBﾀｲﾌﾟ,2列/FB150*6-630L
416705,298650,器機取付板/FBﾀｲﾌﾟ,2列/FB180*6-650L
416705,390760,器機取付板/FBﾀｲﾌﾟ,3列/FB100*6-760L
416707,000100,器機取付金物/ｹｰﾌﾞﾙﾗｯｸﾀｲﾌﾟ,【～FB50*6】
416707,003318,器機取付金物/ｹｰﾌﾞﾙﾗｯｸﾀｲﾌﾟ,コ-W333*H180/FB50*6
416707,004318,器機取付金物/ｹｰﾌﾞﾙﾗｯｸﾀｲﾌﾟ,コ-W433*H180/FB50*6
416707,004320,器機取付金物/ｹｰﾌﾞﾙﾗｯｸﾀｲﾌﾟ,コ-W433*H200/FB50*6
416707,005318,器機取付金物/ｹｰﾌﾞﾙﾗｯｸﾀｲﾌﾟ,コ-W533*H180/FB50*6
416707,061411,器機取付金物/ｹｰﾌﾞﾙﾗｯｸﾀｲﾌﾟ,押さえ板 FB50*6*141L
416707,061511,器機取付金物/ｹｰﾌﾞﾙﾗｯｸﾀｲﾌﾟ,押さえ板 FB50*6*151L
416707,100000,器機取付金物/ｹｰﾌﾞﾙﾗｯｸﾀｲﾌﾟ,【～FB75*6】
416707,103101,器機取付金物/ｹｰﾌﾞﾙﾗｯｸﾀｲﾌﾟ,コ-W310*H50/FB75*6
416707,104101,器機取付金物/ｹｰﾌﾞﾙﾗｯｸﾀｲﾌﾟ,コ-W410*H50/FB75*6
416707,106101,器機取付金物/ｹｰﾌﾞﾙﾗｯｸﾀｲﾌﾟ,コ-W610*H50/FB75*6
416707,112001,器機取付金物/ｹｰﾌﾞﾙﾗｯｸﾀｲﾌﾟ,支脚 FB75*6*200L
416707,112101,器機取付金物/ｹｰﾌﾞﾙﾗｯｸﾀｲﾌﾟ,支脚 FB75*6*210L
416707,112251,器機取付金物/ｹｰﾌﾞﾙﾗｯｸﾀｲﾌﾟ,支脚 FB75*6*225L
416707,131801,器機取付金物/ｹｰﾌﾞﾙﾗｯｸﾀｲﾌﾟ,支脚 L-180*45/FB75*6
416707,132001,器機取付金物/ｹｰﾌﾞﾙﾗｯｸﾀｲﾌﾟ,支脚 L-200*50/FB75*6
416707,161411,器機取付金物/ｹｰﾌﾞﾙﾗｯｸﾀｲﾌﾟ,押さえ板 FB75*6*141L
416707,161501,器機取付金物/ｹｰﾌﾞﾙﾗｯｸﾀｲﾌﾟ,押さえ板 FB75*6*150L
416707,161511,器機取付金物/ｹｰﾌﾞﾙﾗｯｸﾀｲﾌﾟ,押さえ板 FB75*6*151L
416707,200000,器機取付金物/ｹｰﾌﾞﾙﾗｯｸﾀｲﾌﾟ,【～FB100*6】
416707,204101,器機取付金物/ｹｰﾌﾞﾙﾗｯｸﾀｲﾌﾟ,コ-W410*H60/FB100*6
416707,300000,器機取付金物/ｹｰﾌﾞﾙﾗｯｸﾀｲﾌﾟ,【～FB125*6】
416707,304101,器機取付金物/ｹｰﾌﾞﾙﾗｯｸﾀｲﾌﾟ,コ-W410*H50/FB125*6
416707,312101,器機取付金物/ｹｰﾌﾞﾙﾗｯｸﾀｲﾌﾟ,支脚 FB90*6*210L
416707,361511,器機取付金物/ｹｰﾌﾞﾙﾗｯｸﾀｲﾌﾟ,押さえ板 FB90*6*151L
416710,100000,器機取付板/PLﾀｲﾌﾟ,列取付板(*)
416710,100210,器機取付板/PLﾀｲﾌﾟ,1列取付板(210*125*4.5)
416710,100230,器機取付板/PLﾀｲﾌﾟ,1列取付板(230*125*4.5)
416710,102318,器機取付板/PLﾀｲﾌﾟ,1列取付板(230*180*4.5)
416710,200306,器機取付板/PLﾀｲﾌﾟ,2列取付板(306*125*4.5)
416710,200450,器機取付板/PLﾀｲﾌﾟ,2列取付板(450*125*4.5)
416710,200480,器機取付板/PLﾀｲﾌﾟ,2列取付板(480*125*4.5)
416710,200500,器機取付板/PLﾀｲﾌﾟ,2列取付板(120*585*4.5)
416710,200510,器機取付板/PLﾀｲﾌﾟ,2列取付板(120*685*4.5)
416710,300454,器機取付板/PLﾀｲﾌﾟ,3列取付板(454*125*4.5)
416710,825280,器機取付板/PLﾀｲﾌﾟ,3.4GHz-RRU-SS取付板-ZB用
416710,825282,器機取付板/PLﾀｲﾌﾟ,3.4GHz-RRU-SS2取付台板-ZB用
416712,360105,器機取付Ｃ形金物,W360*H100*55/FB38*4.5
416715,100000,分配器/共用器取付金物,【共用器取付金具】
416715,110000,分配器/共用器取付金物,　＜１台取付用部品＞
416715,110046,分配器/共用器取付金物,共用器 [-60*75*20*4.5*460L
416715,111348,分配器/共用器取付金物,共用器<D>[-135*25*4.5*480L
416715,111543,分配器/共用器取付金物,共用器<G>[-150*25*4.5*430L
416715,111648,分配器/共用器取付金物,共用器<AN>[-160*25*4.5*480L
416715,113380,分配器/共用器取付金物,3F共用器<D>[-160*20*380L
416715,116430,分配器/共用器取付金物,6F共用器<G>[-170*20*425L
416715,116460,分配器/共用器取付金物,6F共用器<D>[-160*20*460L
416715,118240,分配器/共用器取付金物,取付ｱﾝｸﾞﾙ<G/D>L50*4*240L
416715,118360,分配器/共用器取付金物,取付ｱﾝｸﾞﾙ<G/D>L50*4*360L
416715,118400,分配器/共用器取付金物,取付ｱﾝｸﾞﾙ<G/D>L50*4*400L
416715,120000,分配器/共用器取付金物,　＜２台取付用部品＞
416715,128045,分配器/共用器取付金物,[-80*40*2.3 L=450
416715,128055,分配器/共用器取付金物,[-80*40*2.3 L=550
416715,128550,分配器/共用器取付金物,取付ｱﾝｸﾞﾙ<G/D>L50*4*500L
416715,200000,分配器/共用器取付金物,【８波共用器取付金具】
416715,210000,分配器/共用器取付金物,8波共用器金具<D>
416715,210322,分配器/共用器取付金物,共用器取付ｱﾝｸﾞﾙ<D>L50*4*322L
416715,210367,分配器/共用器取付金物,共用器取付ｱﾝｸﾞﾙ<D>L50*4*367L
416715,210400,分配器/共用器取付金物,共用器取付ｱﾝｸﾞﾙ<D>L50*4*400L
416715,212140,分配器/共用器取付金物,8波共用器<D> 2段積みコ形金具
416715,216041,分配器/共用器取付金物,8波共用器<D> [-60*40*440L
416715,220000,分配器/共用器取付金物,8波共用器金具<AN>
416715,220399,分配器/共用器取付金物,共用器取付ｱﾝｸﾞﾙ<AN>L50*4*399L
